benchmark,category,status,cputime (s),walltime (s),memUsage,status-4,cputime (s)-4,walltime (s)-4,memUsage-4,speedup-4,status-6,cputime (s)-6,walltime (s)-6,memUsage-6,speedup-6,status-8,cputime (s)-8,walltime (s)-8,memUsage-8,speedup-8
adns-1.5.1/adnshost.bc,OSS,OK,4.905137058,5.028119938,27553792,OK,8.944392404,3.458909272,33488896,1.45367211,OK,9.626000151,3.470307021,35610624,1.448897722,OK,9.627894193,3.455686614,37146624,1.455027756
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--scsi--bnx2fc--bnx2fc.ko-entry_point.cil.out.c,SVC,OK,5.027898137,5.059874608,60547072,OK,6.76615728,2.802771082,61964288,1.805311408,OK,7.171783955,2.74047554,66908160,1.846349122,OK,7.465493419,2.582168814,68448256,1.959544465
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-3com-3c59x.cil.c,SVC,OK,5.056112846,5.086044035,49123328,OK,7.396531991,2.881182531,52723712,1.765262693,OK,8.40788124,2.527755639,58593280,2.012078999,OK,9.101560801,2.464645197,61030400,2.063600895
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-wireless-rtlwifi-rtl8192de-rtl8192de.cil.c,SVC,OK,4.980301664,5.090719095,76828672,OK,7.349384154,4.002734297,85516288,1.271810397,OK,7.904945165,4.193423563,91213824,1.213976842,OK,7.859310107,3.899863008,93081600,1.305358441
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--misc--sgi-xp--xpc.ko-entry_point.cil.out.c,SVC,OK,5.109096563,5.137067946,44040192,OK,7.88193681,2.959779885,43499520,1.735624994,OK,8.099522024,2.904996952,44163072,1.768355709,OK,8.488915889,2.772680915,43646976,1.852744006
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-usb-dvb-usb-dvb-usb-dib0700.cil.c,SVC,OK,5.151447612,5.176470955,66809856,OK,6.355111565,2.481229155,71585792,2.086252672,OK,6.542553732,2.19434077,76873728,2.359009606,OK,7.853543514,2.117641313,78835712,2.44445125
brltty-6.0/brltty-lsinc.bc,OSS,OK,5.189499485,5.214430964,44572672,OK,6.643825183,4.478421348,49516544,1.164345772,OK,6.574111645,4.509551097,53166080,1.156308212,OK,6.645376077,4.507622495,54509568,1.156802942
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--media--pci--bt8xx--bttv.ko-entry_point.cil.out.c,SVC,OK,5.211751446,5.232555085,68542464,OK,6.64117865,2.895992882,76476416,1.806825948,OK,6.828351386,2.738544836,80859136,1.910706378,OK,6.924391546,2.712369008,82767872,1.929145728
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-ethernet-sun-cassini.cil.c,SVC,OK,5.23010431,5.259780714,49344512,OK,6.769725877,2.298077682,48734208,2.288774116,OK,6.592597753,2.398571246,49913856,2.19288075,OK,6.831355492,2.181142856,50126848,2.411479239
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--gpu--drm--drm.ko-entry_point.cil.out.c,SVC,OK,5.054535762,5.271513254,105488384,OK,5.28285337,4.779901224,107143168,1.10284983,OK,5.315878439,4.821032428,111845376,1.093440738,OK,5.43844205,4.777620955,110870528,1.1033762
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-marvell-sky2.cil.c,SVC,OK,5.112063667,5.275760702,53456896,OK,7.796284831,3.243840178,52674560,1.626393537,OK,8.272704478,3.288680363,54845440,1.604218142,OK,8.272564943,3.266427318,55795712,1.615147128
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-spinlock_fs-nfs-blocklayout-blocklayoutdriver.cil.c,SVC,OK,5.224554615,5.296068313,50155520,OK,7.929414087,2.52979789,49520640,2.093474872,OK,8.54364154,2.522358276,50843648,2.099649508,OK,8.339880046,2.508762782,54210560,2.111027934
ncftp-3.2.6/ncftpbookmarks.bc,OSS,OK,5.296561551,5.321272888,52412416,OK,6.71519457,2.618609565,59908096,2.032098622,OK,7.960539978,2.609729449,65970176,2.039013236,OK,8.419399813,2.257452751,70086656,2.357202332
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-ethernet-marvell-sky2.cil.c,SVC,OK,5.299819955,5.326075015,53198848,OK,8.253065264,3.409576899,52535296,1.56209265,OK,8.539315743,3.467507734,55062528,1.535995136,OK,8.413634953,3.288561727,56520704,1.619575808
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-marvell-sky2.cil.c,SVC,OK,5.307755368,5.342819521,54116352,OK,7.942237169,3.309646889,53202944,1.614317086,OK,8.464304615,3.383942101,55951360,1.57887439,OK,8.514718046,3.29660245,57806848,1.620704832
ldv-linux-3.14/linux-3.14_complex_emg_linux-usb-dev_drivers-net-ethernet-marvell-sky2.cil.c,SVC,OK,5.272321091,5.350256775,53301248,OK,8.067140514,3.344647912,52539392,1.599647232,OK,8.245488851,3.263171433,54624256,1.639588016,OK,8.278014094,3.26009966,56086528,1.641132889
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-media-pci-zoran-zr36067.cil.c,SVC,OK,5.287223903,5.400831708,56999936,OK,6.944074276,2.449537906,62873600,2.204836959,OK,7.496065436,2.267681853,65847296,2.381653185,OK,8.204974203,2.098000116,71110656,2.574276172
stubby-0.2.6/stubby.bc,OSS,OK,5.387666684,5.407254258,30867456,OK,8.030173108,2.363469811,45817856,2.287845706,OK,8.841777896,2.166173054,53067776,2.496224504,OK,9.18156393,1.98313226,55898112,2.726623114
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-wireless-rtlwifi-rtl8192de-rtl8192de.cil.c,SVC,OK,5.391174486,5.418244982,78573568,OK,7.832343466,4.067492567,88244224,1.33208479,OK,8.41385119,4.221399205,92966912,1.283518738,OK,8.27062675,4.030725517,95203328,1.344235662
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-media-pci-zoran-zr36067.cil.c,SVC,OK,5.426257695,5.458080557,56967168,OK,7.451508994,2.568000101,61829120,2.125420694,OK,8.222474625,2.346241645,68718592,2.326307935,OK,8.612055499,2.173818415,69406720,2.51082635
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-media-pci-bt8xx-bttv.cil.c,SVC,OK,5.376870396,5.472314774,69799936,OK,6.629391065,2.66163111,78667776,2.056000455,OK,7.191452113,2.564708904,85512192,2.133698201,OK,7.486932292,2.39442243,86802432,2.285442496
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-pci-bt8xx-bttv.cil.c,SVC,OK,5.388212181,5.489497205,69804032,OK,6.857725259,2.719866319,79323136,2.018296696,OK,7.19825993,5.93353929,141828096,0.925164044,OK,7.365625062,2.344499319,86675456,2.341436895
ldv-linux-3.14/linux-3.14_complex_emg_linux-usb-dev_drivers-media-pci-zoran-zr36067.cil.c,SVC,OK,5.389139956,5.490571961,56717312,OK,7.011153428,2.500390336,63242240,2.195885931,OK,8.10168168,2.360427144,68411392,2.326092536,OK,9.07934101,2.253591703,69689344,2.436365005
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-marvell-sky2.cil.c,SVC,OK,5.474763315,5.520572609,53985280,OK,8.528183056,3.547334968,53309440,1.55625918,OK,8.790081005,3.573310919,56696832,1.544946055,OK,9.145864492,3.6183992,57839616,1.525694735
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-pci-zoran-zr36067.cil.c,SVC,OK,5.551215047,5.581121031,57643008,OK,7.911127,2.744096594,65077248,2.03386464,OK,7.82007643,2.349459756,69709824,2.375491224,OK,9.798488547,2.400770233,73494528,2.324721023
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-pci-zoran-zr36067.cil.c,SVC,OK,5.551568294,5.581680768,57257984,OK,6.956992013,2.461595574,62095360,2.267505201,OK,7.911272355,2.306703673,67153920,2.41976498,OK,8.3450885,2.133116301,70922240,2.616679065
unifdef-2.11/unifdef.bc,OSS,OK,5.57479462,5.599890305,25067520,OK,7.181008335,2.741256443,33366016,2.042818839,OK,8.636931539,2.924132463,37048320,1.915060407,OK,8.697148634,2.702016644,40349696,2.072485496
unrtf-0.21.10/unrtf.bc,OSS,OK,5.613716462,5.690729892,43352064,OK,9.493783656,5.10967057,50061312,1.11371757,OK,9.659463183,5.410289976,52305920,1.051834544,OK,9.74221008,5.218781225,53796864,1.090432736
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--iwlegacy--iwl3945.ko-entry_point.cil.out.c,SVC,OK,5.686475974,5.719414526,61734912,OK,7.493686616,2.69125948,67850240,2.125181376,OK,7.498881039,2.352785316,72769536,2.430912199,OK,8.289717165,2.293818556,75186176,2.493403199
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--char--ipmi--ipmi_msghandler.ko.cil.c,SVC,OK,5.707218864,5.752144662,49283072,OK,7.802260827,3.936884587,48717824,1.461090498,OK,8.512026547,3.726866915,49528832,1.543426367,OK,8.675663922,3.534448664,48738304,1.62745175
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-ethernet-cisco-enic-enic.cil.c,SVC,OK,5.772178955,5.795264427,52781056,OK,7.751176061,4.355565026,52146176,1.330542511,OK,6.955026239,4.406230381,52273152,1.315243173,OK,8.027037955,4.205494141,53366784,1.378022233
iwd-0.17/iwd.bc,OSS,OK,5.667257251,5.868969824,184905728,OK,10.14161522,5.840132038,183832576,1.004937865,OK,10.32615478,5.912424337,187781120,0.9926503054,OK,10.08378761,5.711208595,183984128,1.02762309
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--net--ethernet--cisco--enic--enic.ko.cil.c,SVC,OK,5.839444943,5.913990601,60899328,OK,6.933789615,5.307497901,60030976,1.114270926,OK,6.991955782,5.349198843,60661760,1.105584364,OK,7.016580203,5.317548118,59748352,1.112164943
ldv-linux-3.14/linux-3.14_complex_emg_linux-usb-dev_drivers-net-ethernet-cisco-enic-enic.cil.c,SVC,OK,5.843857182,5.915027693,52142080,OK,7.12901291,4.257928962,51957760,1.389179516,OK,6.955212919,10.72524338,109129728,0.5515052186,OK,10.23433835,4.232135713,53145600,1.397646034
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---sound--core--seq--oss--snd-seq-oss.ko.cil.c,SVC,OK,5.871068279,5.942448612,46616576,OK,7.967916531,2.871047288,46084096,2.069784304,OK,8.421604957,2.700634599,46907392,2.200389721,OK,9.460263821,2.670654737,46866432,2.225090548
netdata-1.13.0/cgroup-network.bc,OSS,OK,5.916858668,5.951118515,50106368,OK,8.993246167,4.077397609,54829056,1.459538433,OK,9.784596974,4.095422446,57081856,1.453114689,OK,10.24466324,4.116364682,58638336,1.445721887
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-cisco-enic-enic.cil.c,SVC,OK,5.925174411,5.956128352,53817344,OK,7.797545394,4.316186803,53202944,1.379951477,OK,7.126038575,4.323984437,54071296,1.377462949,OK,7.458061668,4.331591771,54063104,1.375043787
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--scsi--advansys.ko.cil.c,SVC,OK,5.91846881,5.961185692,54472704,OK,8.130747097,5.702687075,53850112,1.045329266,OK,7.719764055,5.578773808,54734848,1.068547659,OK,7.156361433,5.500577161,53862400,1.083738218
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--usb--gadget--udc--net2272.ko.cil.c,SVC,OK,5.92706201,5.965176648,46624768,OK,8.237225441,3.099665703,46104576,1.924458061,OK,9.345951507,3.219316685,46919680,1.852932542,OK,9.640005185,3.137415326,46108672,1.901302833
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-cisco-enic-enic.cil.c,SVC,OK,5.793687902,5.979000367,51888128,OK,7.863962519,4.249814058,51363840,1.406885168,OK,10.56211627,4.349576169,52154368,1.374616775,OK,7.198916849,4.14410779,53280768,1.442771441
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--media--usb--cpia2--cpia2.ko-entry_point.cil.out.c,SVC,OK,5.975684099,5.998015594,45039616,OK,8.307100048,2.634304978,44503040,2.276887317,OK,9.125259911,2.259163183,47955968,2.654972265,OK,9.90125949,2.137258234,52244480,2.806406591
bitlbee-3.6/bitlbee.bc,OSS,OK,5.752634913,6.008567134,112386048,OK,9.001561934,4.618471491,117071872,1.300986083,OK,8.476012336,4.64226589,121323520,1.294317748,OK,10.76731507,4.615853199,119840768,1.301724053
ethtool-5.0/ethtool.bc,OSS,OK,5.920016973,6.019327418,191283200,OK,6.801049433,3.817525235,225439744,1.576761658,OK,6.409648642,3.392134114,230359040,1.774495706,OK,7.249181805,3.528493579,241045504,1.705919901
coreutils-8.31/uniq.bc,OSS,OK,5.941491043,6.027549979,28856320,OK,9.23153227,2.844100486,43823104,2.119316813,OK,9.763097156,2.514223478,49307648,2.397380357,OK,10.56803763,2.740341345,53592064,2.199561741
